Sample,X,Y,Z
346,-0.070,-0.258,-1.121
347,0.148,0.250,-1.023
348,-0.086,0.070,-0.965
349,-0.516,-0.121,-0.980
350,-0.117,0.066,-0.965
351,0.137,0.164,-1.020
352,-0.062,-0.016,-1.016
353,0.020,-0.148,-0.992
354,0.289,0.254,-0.980
355,-0.219,-0.215,-1.027
356,-0.352,-0.129,-1.098
357,0.223,-0.027,-1.059
358,0.281,0.270,-0.977
359,-0.363,-0.105,-0.867
360,-0.207,-0.129,-0.895
361,0.293,0.391,-1.102
362,-0.059,-0.184,-1.152
363,-0.039,-0.109,-1.074
364,0.379,0.262,-0.891
365,-0.059,0.023,-0.922
366,-0.410,-0.398,-1.039
367,0.215,0.137,-1.145
368,0.043,0.117,-1.059
369,-0.246,-0.199,-0.828
370,-0.008,0.270,-0.926
371,-0.137,-0.129,-1.051
372,-0.234,-0.152,-1.219
373,0.316,0.203,-1.137
374,0.145,0.219,-0.973
375,-0.359,-0.152,-0.910
376,-0.168,-0.051,-0.977
377,0.180,0.180,-1.086
378,-0.176,-0.320,-0.980
379,-0.113,0.105,-0.980
380,0.383,0.008,-0.840
381,0.137,0.293,-1.000
382,-0.375,-0.262,-1.074
383,-0.141,-0.031,-1.129
384,0.164,0.164,-1.051
385,-0.125,-0.047,-1.000
386,-0.035,0.023,-1.000
387,0.188,0.234,-0.953
388,-0.039,0.125,-0.969
389,-0.289,-0.230,-0.934
390,0.098,0.102,-1.004
391,0.109,-0.051,-1.000
392,-0.148,-0.047,-0.973
393,-0.176,-0.105,-0.926
394,-0.184,-0.023,-1.047
395,-0.059,-0.074,-1.137
396,-0.047,-0.020,-1.145
397,0.355,0.168,-1.035
398,0.148,0.250,-0.922
399,-0.211,-0.156,-0.891
400,-0.082,-0.082,-1.004
401,0.023,-0.078,-1.199
402,-0.199,-0.199,-1.098
403,-0.098,0.004,-0.941
404,-0.016,0.105,-0.910
405,-0.383,-0.234,-1.047
406,0.047,0.055,-1.117
407,0.203,0.184,-1.020
408,0.160,0.203,-1.047
409,-0.191,0.035,-0.898
410,-0.066,0.031,-1.016
411,-0.109,0.090,-0.977
412,-0.168,-0.191,-0.973
413,0.000,-0.070,-0.922
414,0.168,0.082,-0.953
415,0.051,-0.066,-0.945
416,-0.328,-0.012,-0.992
417,-0.207,-0.145,-1.207
418,0.078,0.074,-1.199
419,0.016,0.082,-1.062
420,-0.020,0.102,-0.480
421,0.027,0.188,-0.867
422,-0.219,-0.168,-0.879
423,-0.094,-0.062,-1.051
424,0.277,-0.148,-0.973
425,0.250,0.309,-0.918
426,-0.457,-0.406,-1.027
427,-0.211,-0.020,-1.180
428,0.141,-0.035,-1.129
429,-0.066,0.062,-1.078
430,-0.246,-0.160,-0.988
431,0.043,0.227,-0.938
432,0.125,0.180,-0.871
433,-0.215,-0.047,-0.910
434,-0.191,-0.090,-1.109
435,0.340,-0.238,-1.047
436,0.242,0.277,-1.082
437,-0.312,-0.359,-0.973
438,-0.266,0.160,-0.996
439,0.043,-0.047,-0.977
440,-0.180,0.164,-1.098
441,-0.539,-0.250,-1.082
442,-0.020,0.070,-0.961
443,0.066,0.199,-0.898
444,-0.027,0.059,-0.949
445,0.219,-0.234,-0.953
446,0.555,0.445,-1.027
447,-0.348,-0.324,-1.043
448,-0.250,-0.297,-1.008
449,0.445,0.199,-1.008
450,0.031,0.086,-1.012
451,-0.527,-0.371,-1.133
452,0.207,0.324,-1.082
453,0.023,0.203,-1.039
454,-0.453,-0.176,-1.023
455,-0.102,0.012,-0.977
456,0.184,0.047,-0.988
457,-0.082,-0.004,-0.988
458,-0.191,-0.121,-0.898
459,0.000,0.121,-0.922
460,-0.137,-0.223,-0.973
461,0.133,0.008,-0.973
462,0.293,0.082,-1.035
463,-0.219,-0.027,-1.129
464,-0.246,-0.098,-1.195
465,0.141,0.176,-1.062
466,-0.113,0.055,-0.965
467,-0.191,-0.195,-0.980
468,0.316,0.090,-1.004
469,0.375,0.246,-0.949
470,-0.387,-0.199,-0.824
471,-0.402,-0.230,-0.902
472,0.316,0.152,-1.035
473,0.066,0.027,-1.047
474,-0.512,-0.254,-1.125
475,-0.094,0.043,-1.086
476,0.102,0.273,-1.109
477,-0.328,-0.297,-1.035
478,0.062,-0.035,-1.117
479,0.484,0.199,-1.066
480,-0.133,-0.094,-1.066
481,-0.172,-0.258,-0.898
482,0.105,0.195,-0.930
483,0.176,-0.055,-0.957
484,-0.051,0.008,-0.859
485,-0.277,-0.066,-0.969
486,0.023,0.066,-1.070
487,0.086,0.199,-1.086
488,0.172,0.094,-0.930
489,0.266,0.316,-0.891
490,-0.207,-0.070,-1.051
491,-0.387,0.020,-1.160
492,0.180,0.020,-1.082
493,0.219,0.250,-0.969
494,-0.453,-0.320,-0.906
495,-0.262,0.000,-0.965
496,-0.211,0.023,-1.066
497,-0.430,-0.129,-1.035
498,-0.133,0.168,-1.020
499,0.184,0.270,-0.977
500,-0.117,0.031,-0.953
501,-0.230,-0.266,-0.910
502,0.105,0.148,-1.094
503,0.113,-0.270,-1.113
504,0.227,0.074,-1.078
505,0.328,0.145,-0.977
506,-0.301,-0.137,-1.039
507,-0.184,-0.129,-1.039
508,0.281,0.328,-1.027
