Sample,X,Y,Z
934,1.004,0.023,-0.004
935,1.016,0.043,-0.027
936,1.012,0.035,-0.012
937,1.039,0.027,-0.047
938,1.004,0.020,-0.020
939,1.012,0.012,-0.020
940,1.016,0.020,-0.016
941,1.008,0.031,-0.023
942,1.004,0.043,-0.016
943,0.996,0.023,-0.016
944,1.008,0.020,-0.016
945,1.012,0.035,-0.023
946,1.012,0.027,-0.004
947,1.020,0.035,-0.012
948,1.012,0.035,-0.031
949,1.000,0.016,-0.016
950,1.008,0.016,-0.016
951,1.000,0.016,-0.023
952,1.000,0.023,-0.016
953,1.004,0.035,-0.020
954,1.004,0.031,-0.027
955,1.004,0.020,-0.020
956,1.012,0.023,-0.004
957,1.047,0.031,-0.082
958,1.023,0.023,-0.008
959,1.020,0.035,-0.023
960,1.004,0.020,-0.012
961,1.008,0.035,-0.035
962,1.008,0.031,-0.031
963,1.012,0.008,-0.012
964,1.016,0.039,-0.031
965,1.012,0.047,-0.027
966,1.004,0.020,-0.023
967,0.988,0.016,-0.039
968,1.008,0.016,-0.031
969,1.012,0.047,-0.023
970,1.012,0.039,-0.016
971,1.012,0.016,-0.008
972,1.008,0.023,-0.035
973,1.016,0.035,-0.027
974,1.000,0.031,-0.020
975,1.016,0.035,-0.016
976,1.008,0.039,-0.023
977,1.031,0.051,-0.141
978,0.996,0.012,-0.027
979,1.004,0.047,-0.020
980,1.016,0.047,-0.027
981,1.012,0.023,-0.012
982,1.016,0.031,-0.012
983,0.996,0.035,-0.023
984,1.004,0.031,-0.043
985,1.004,0.027,-0.023
986,1.012,0.020,-0.020
987,1.004,0.031,-0.027
988,1.000,0.031,-0.031
989,1.004,0.023,-0.023
990,1.008,0.027,-0.020
991,1.012,0.043,-0.020
992,1.016,0.055,-0.008
993,1.016,0.039,-0.031
994,1.008,0.023,-0.016
995,1.020,0.035,-0.031
996,1.008,0.043,-0.020
997,1.008,0.047,-0.059
998,1.016,0.035,-0.008
999,1.008,0.020,-0.031
Rate 1430, overflows 0
