Sample,X,Y,Z
288,0.250,0.277,-0.965
289,-0.223,-0.117,-0.914
290,-0.301,-0.137,-1.039
291,-0.020,-0.098,-1.035
292,0.035,-0.023,-1.098
293,0.000,-0.105,-0.992
294,0.043,0.246,-0.984
295,-0.211,-0.102,-1.062
296,-0.242,-0.031,-1.121
297,0.227,-0.133,-0.984
298,0.355,0.230,-0.898
299,-0.008,-0.098,-0.879
300,-0.270,-0.051,-1.004
301,-0.293,-0.242,-1.105
302,0.289,0.086,-1.078
303,0.023,0.055,-1.020
304,-0.223,-0.254,-1.031
305,-0.016,0.098,-1.137
306,0.125,0.207,-1.090
307,-0.363,-0.070,-0.988
308,0.027,0.012,-0.926
309,0.336,0.344,-0.875
310,-0.277,-0.246,-0.902
311,-0.348,-0.199,-0.957
312,0.027,-0.086,-1.090
313,0.223,-0.035,-1.117
314,-0.047,-0.078,-1.066
315,-0.012,-0.055,-0.969
316,-0.020,0.195,-1.082
317,-0.176,-0.059,-1.098
318,-0.188,0.074,-1.145
319,0.316,0.137,-0.879
320,0.168,0.223,-0.832
321,-0.371,-0.273,-0.445
322,0.094,-0.012,-0.984
323,0.320,0.055,-1.023
324,-0.191,-0.234,-1.090
325,-0.047,-0.141,-1.133
326,0.129,0.258,-1.020
327,-0.461,-0.180,-1.035
328,-0.219,-0.062,-0.973
329,0.039,0.262,-1.051
330,-0.109,-0.078,-1.062
331,-0.195,-0.109,-1.027
332,0.430,0.324,-0.926
333,0.066,-0.070,-0.855
334,-0.359,-0.195,-1.055
335,-0.039,-0.160,-1.117
336,0.266,0.051,-1.070
337,-0.105,-0.059,-0.941
338,-0.188,0.016,-0.980
339,0.039,0.184,-1.035
340,-0.078,-0.047,-1.020
341,-0.074,-0.012,-0.980
342,0.098,0.129,-0.957
343,0.172,-0.059,-0.930
344,0.012,-0.020,-1.027
345,0.086,-0.145,-0.996
346,-0.031,0.102,-1.023
347,-0.121,-0.156,-1.027
348,-0.188,0.035,-1.023
349,-0.176,-0.043,-1.000
350,0.020,0.184,-1.000
351,-0.199,0.012,-1.016
352,-0.203,-0.070,-1.098
353,0.168,0.215,-1.066
354,0.250,-0.059,-0.883
355,0.141,0.172,-0.906
356,-0.258,-0.352,-0.984
357,-0.008,-0.066,-1.160
358,0.086,-0.016,-1.066
359,-0.164,0.109,-0.930
360,-0.320,-0.344,-0.801
361,0.016,0.312,-1.031
362,-0.316,-0.266,-1.203
363,0.008,-0.094,-1.184
364,0.648,0.473,-0.934
365,0.016,0.137,-0.855
366,-0.559,-0.551,-0.902
367,0.145,-0.020,-1.133
368,0.156,0.109,-1.199
369,-0.461,-0.398,-1.008
370,0.461,0.426,-0.828
371,0.309,0.430,-0.809
372,-0.750,-0.543,-1.051
373,-0.137,-0.051,-1.152
374,0.559,0.504,-1.223
375,-0.445,-0.230,-1.074
376,-0.203,0.027,-0.941
377,0.648,0.512,-0.832
378,-0.324,-0.230,-0.934
379,-0.488,-0.473,-1.066
380,0.590,0.410,-1.078
381,0.133,0.000,-0.848
382,-0.434,0.027,-0.930
383,-0.141,-0.078,-0.977
384,-0.109,0.016,-1.195
385,-0.141,-0.074,-1.207
386,0.047,-0.020,-1.062
387,0.293,0.371,-0.883
388,-0.141,-0.016,-0.871
389,-0.188,-0.059,-0.977
390,0.062,-0.113,-1.020
391,0.105,0.012,-1.078
392,-0.117,-0.195,-0.992
393,0.250,0.215,-0.973
394,-0.207,-0.066,-0.922
395,-0.449,-0.320,-1.113
396,0.027,0.105,-1.191
397,0.203,0.133,-1.191
398,0.191,0.145,-0.941
399,0.180,0.363,-0.742
400,-0.254,-0.152,-0.848
401,-0.457,-0.508,-1.055
402,0.316,0.090,-1.234
403,0.234,0.098,-1.004
404,-0.281,-0.113,-0.828
405,-0.066,0.199,-0.809
406,-0.480,-0.184,-1.137
407,-0.305,-0.156,-1.305
408,0.332,0.176,-1.105
409,0.402,0.453,-0.898
410,-0.348,-0.055,-0.840
411,-0.121,0.055,-1.031
412,0.078,0.129,-1.051
413,-0.215,-0.363,-1.012
414,0.000,-0.176,-0.941
415,0.316,0.254,-0.957
416,-0.004,0.066,-0.883
417,-0.539,-0.172,-1.000
418,0.012,-0.020,-1.145
419,0.090,0.074,-1.238
420,-0.117,-0.191,-1.199
421,0.191,0.270,-0.941
422,0.004,0.285,-0.418
423,-0.371,-0.281,-0.875
424,0.051,0.023,-1.047
425,0.191,-0.145,-1.008
426,-0.207,-0.078,-1.000
427,0.016,-0.141,-0.941
428,0.301,0.363,-1.051
429,-0.379,-0.305,-1.086
430,-0.293,-0.074,-1.238
431,0.188,0.250,-1.082
432,-0.062,-0.027,-0.957
433,0.008,0.195,-0.875
434,-0.074,-0.035,-0.836
435,-0.223,-0.055,-1.066
436,0.098,-0.223,-0.984
437,0.164,0.211,-1.016
438,-0.199,-0.172,-1.004
439,-0.035,-0.020,-1.012
440,0.000,0.098,-1.031
441,-0.480,-0.047,-1.098
442,-0.477,-0.266,-1.129
443,0.309,0.262,-0.969
444,0.340,0.277,-0.871
445,-0.191,-0.121,-0.914
446,0.113,-0.113,-1.043
447,0.379,0.246,-1.113
448,-0.195,-0.316,-1.078
449,-0.086,-0.055,-1.008
450,0.238,0.215,-0.969
451,-0.152,0.004,-0.977
452,-0.531,-0.230,-1.031
453,0.066,0.180,-1.051
454,0.066,0.184,-0.973
455,-0.152,0.047,-0.871
456,-0.109,0.062,-0.980
457,-0.016,-0.191,-1.012
458,0.074,-0.016,-1.082
459,0.016,-0.113,-1.000
460,0.020,-0.008,-1.020
461,-0.082,-0.109,-1.035
462,-0.055,0.094,-1.055
463,-0.246,-0.062,-1.008
464,-0.125,-0.082,-1.145
465,0.148,0.133,-1.207
466,-0.207,-0.066,-1.129
467,-0.016,-0.020,-0.926
468,0.074,0.262,-0.898
469,-0.047,-0.309,-0.883
470,0.453,0.340,-0.957
471,0.000,0.043,-0.965
472,0.016,0.043,-0.965
473,-0.484,-0.367,-1.000
474,0.223,0.191,-0.988
475,0.316,0.293,-0.953
476,-0.543,-0.168,-0.984
477,-0.129,-0.180,-1.043
478,0.395,0.496,-1.133
479,-0.270,-0.250,-1.043
480,-0.234,-0.047,-1.035
481,0.281,0.184,-0.980
482,-0.086,-0.203,-0.949
483,-0.133,-0.156,-0.977
484,0.160,0.105,-0.949
485,-0.066,-0.047,-0.996
486,-0.078,-0.211,-0.910
487,0.141,0.137,-1.023
488,-0.039,-0.012,-1.188
489,-0.156,-0.133,-1.184
490,0.285,0.262,-1.031
491,0.023,0.113,-0.992
492,-0.172,-0.016,-1.000
493,-0.172,-0.016,-1.000
494,-0.125,0.020,-0.949
495,-0.031,0.020,-0.941
496,-0.375,-0.203,-0.910
497,-0.352,-0.086,-0.984
498,0.133,0.164,-0.910
499,-0.191,0.160,-1.004
500,-0.406,-0.316,-1.012
501,0.109,0.262,-1.207
502,0.113,-0.016,-1.113
503,-0.180,0.027,-1.051
504,0.105,0.027,-0.859
505,0.336,0.219,-0.914
506,-0.098,-0.215,-1.031
507,-0.074,-0.262,-1.098
508,0.293,0.363,-1.062
509,-0.125,-0.238,-1.008
510,-0.172,0.113,-0.965
511,0.016,0.105,-0.914
512,-0.164,0.035,-1.020
513,-0.348,-0.223,-1.023
514,0.234,0.320,-1.016
515,0.145,0.387,-1.012
516,-0.469,-0.480,-0.891
517,0.012,-0.004,-1.035
518,0.414,-0.055,-1.043
519,-0.074,-0.121,-1.137
520,-0.117,-0.246,-0.992
521,0.309,0.480,-1.066
522,-0.336,-0.223,-1.000
523,-0.656,-0.172,-1.066
524,0.113,0.133,-0.977
525,0.078,0.316,-1.008
526,-0.348,-0.238,-0.918
527,0.172,0.152,-0.930
528,0.434,0.258,-0.992
529,-0.109,-0.305,-1.027
530,-0.047,-0.105,-1.000
531,0.125,0.148,-1.020
532,-0.191,-0.125,-1.023
533,-0.172,-0.039,-1.008
534,0.035,0.113,-1.004
535,-0.148,0.078,-1.004
536,-0.465,-0.156,-1.082
537,0.102,0.105,-1.051
538,0.348,0.348,-1.004
539,-0.094,-0.156,-0.926
540,-0.285,-0.215,-0.949
541,0.176,-0.027,-1.008
542,0.094,0.051,-1.047
543,-0.246,-0.230,-0.945
544,0.078,0.227,-0.926
545,-0.117,0.004,-1.016
546,-0.375,-0.238,-1.129
547,-0.066,0.156,-1.203
548,0.133,0.180,-1.074
549,-0.109,0.145,-0.961
550,-0.133,-0.262,-0.895
551,-0.043,0.008,-0.977
552,0.102,-0.223,-1.016
553,0.422,0.297,-0.984
554,0.004,-0.117,-0.812
555,-0.297,-0.043,-0.988
556,-0.199,-0.145,-1.035
557,0.102,0.172,-1.156
558,-0.070,-0.199,-1.051
559,0.172,0.363,-1.047
560,-0.008,-0.012,-0.973
561,-0.340,0.039,-1.059
562,-0.219,-0.336,-0.977
563,0.254,0.121,-1.027
564,0.098,-0.098,-0.918
565,-0.180,0.000,-0.887
566,-0.152,-0.020,-0.941
567,-0.055,0.043,-0.992
568,-0.250,-0.125,-1.094
569,-0.133,-0.004,-1.121
570,-0.066,0.086,-1.184
571,0.066,-0.059,-1.008
572,0.109,0.410,-1.066
573,-0.234,-0.293,-0.898
574,-0.133,0.047,-1.004
575,0.199,-0.242,-0.926
576,0.102,0.133,-0.969
577,-0.047,-0.113,-0.906
578,0.102,0.133,-0.984
579,0.082,-0.035,-0.973
580,-0.160,-0.031,-1.043
581,-0.094,-0.039,-1.121
582,0.059,0.062,-1.105
583,0.062,0.008,-1.035
584,-0.113,0.043,-1.043
585,-0.043,0.004,-1.031
586,-0.039,-0.090,-0.910
587,-0.012,-0.117,-0.918
588,0.129,0.008,-0.996
589,-0.047,0.062,-1.066
590,-0.266,-0.027,-0.961
591,-0.402,-0.148,-1.000
592,0.066,0.066,-1.008
593,-0.016,0.102,-1.117
594,-0.180,-0.020,-1.145
595,-0.156,0.129,-1.082
596,-0.125,-0.094,-0.941
597,0.023,-0.055,-0.914
598,0.168,0.023,-1.004
599,0.000,-0.145,-1.035
600,-0.168,-0.047,-1.027
601,0.129,0.141,-0.914
602,-0.199,-0.098,-0.914
603,0.012,-0.039,-1.090
604,0.418,0.203,-1.039
605,0.180,0.055,-1.008
606,-0.023,0.176,-1.035
607,-0.016,-0.062,-0.996
608,-0.020,-0.055,-1.047
609,0.141,-0.074,-1.012
610,-0.012,0.184,-0.980
611,-0.766,-0.445,-0.906
612,-0.344,-0.082,-1.023
613,0.254,0.293,-0.898
614,-0.219,-0.035,-1.043
615,-0.160,-0.145,-1.047
616,0.223,0.355,-1.035
617,-0.219,-0.074,-1.000
618,-0.371,-0.273,-1.086
619,0.523,0.117,-1.023
620,0.371,0.195,-1.059
621,-0.395,-0.422,-0.945
622,-0.027,-0.020,-0.984
623,0.453,0.258,-1.059
624,-0.121,-0.141,-1.082
625,-0.195,-0.156,-1.055
626,0.199,0.309,-0.957
627,-0.324,-0.059,-0.977
628,-0.523,-0.238,-0.969
629,0.250,0.238,-0.953
630,0.285,0.098,-0.906
631,-0.133,-0.207,-0.895
632,0.172,0.105,-1.105
633,0.160,0.078,-1.211
634,-0.375,-0.387,-1.098
635,-0.094,0.086,-1.039
636,0.082,0.113,-0.895
637,-0.453,-0.047,-1.035
638,-0.207,-0.043,-1.008
639,0.211,0.469,-0.938
640,-0.355,-0.145,-0.855
641,-0.051,-0.098,-0.883
642,0.547,0.309,-1.020
643,0.086,-0.031,-1.160
644,-0.348,-0.465,-1.082
645,0.324,0.371,-1.004
646,0.078,-0.031,-0.941
647,-0.273,-0.266,-1.000
648,-0.031,0.137,-1.043
649,-0.066,0.020,-1.090
650,-0.348,-0.129,-1.059
651,0.105,0.043,-0.973
652,0.258,0.324,-1.031
653,-0.406,-0.574,-0.988
654,0.117,-0.008,-1.051
655,0.633,0.348,-0.984
656,-0.273,0.020,-0.984
657,-0.539,-0.523,-0.902
658,0.582,0.445,-1.016
659,0.230,-0.020,-1.074
660,-0.445,-0.230,-1.105
661,0.004,0.281,-1.102
662,0.074,0.355,-0.953
663,-0.539,-0.316,-0.871
664,-0.301,-0.129,-1.059
665,0.422,0.180,-1.051
666,-0.074,0.016,-0.918
667,-0.270,0.008,-0.832
668,-0.004,0.035,-0.836
