Sample,X,Y,Z
686,0.254,0.473,-1.137
687,-0.207,-0.148,-1.020
688,-0.125,-0.203,-0.945
689,0.598,-0.047,-0.918
690,0.078,0.113,-1.258
691,-0.645,-0.430,-1.215
692,0.152,0.520,-1.043
693,0.129,0.328,-0.754
694,-0.512,-0.371,-0.785
695,-0.156,-0.133,-0.910
696,0.438,0.367,-1.090
697,-0.023,0.082,-1.012
698,-0.359,-0.078,-0.914
699,0.230,0.004,-0.957
700,0.473,0.055,-1.105
701,-0.164,-0.289,-1.191
702,-0.406,-0.137,-1.070
703,0.020,0.336,-1.000
704,-0.027,0.316,-0.852
705,-0.371,-0.324,-0.820
706,-0.004,0.082,-1.051
707,0.238,0.020,-1.102
708,-0.273,0.098,-1.059
709,-0.148,-0.008,-0.965
710,0.191,0.234,-0.895
711,0.074,-0.367,-0.957
712,-0.020,-0.203,-1.152
713,0.082,0.012,-1.238
714,-0.211,0.059,-1.043
715,-0.203,0.164,-0.898
716,0.078,-0.012,-0.809
717,-0.004,0.016,-0.973
718,-0.125,-0.367,-1.172
719,0.051,0.145,-1.199
720,0.066,0.191,-1.039
721,-0.324,0.008,-0.938
722,-0.012,-0.059,-0.977
723,0.320,-0.105,-0.910
724,0.055,0.027,-1.055
725,-0.070,-0.262,-0.934
726,0.023,0.461,-1.020
727,-0.344,-0.109,-1.051
728,-0.270,-0.008,-1.160
729,0.184,-0.105,-0.938
730,0.164,0.207,-0.805
731,-0.289,-0.160,-0.750
732,0.059,0.195,-0.996
733,0.141,0.332,-1.168
734,0.094,-0.230,-1.211
735,-0.027,0.043,-1.070
736,0.113,-0.160,-0.938
737,-0.445,-0.281,-1.023
738,-0.184,-0.039,-1.211
739,0.223,0.152,-1.098
740,0.062,0.336,-0.898
741,-0.426,-0.270,-0.738
742,-0.125,-0.008,-0.844
743,0.242,0.148,-0.988
744,-0.223,-0.125,-1.074
745,0.000,0.004,-1.105
746,0.383,0.148,-1.023
747,-0.176,-0.133,-1.078
748,-0.363,-0.414,-1.113
749,0.203,0.191,-1.117
750,-0.176,0.047,-1.039
751,-0.223,-0.078,-1.008
752,0.230,0.203,-0.844
753,0.023,0.215,-0.949
754,-0.391,-0.379,-0.922
755,0.113,0.246,-0.996
756,0.309,0.059,-0.941
757,-0.035,-0.031,-1.000
758,-0.062,-0.086,-1.074
759,0.125,0.074,-1.145
760,-0.184,-0.195,-1.125
761,-0.051,0.098,-1.012
762,-0.090,0.145,-0.977
763,-0.227,-0.062,-0.977
764,-0.027,0.039,-0.992
765,0.062,0.195,-0.977
766,-0.117,-0.090,-0.949
767,-0.172,-0.082,-0.992
768,0.148,0.094,-1.074
769,0.203,-0.074,-0.980
770,-0.047,0.051,-1.000
771,-0.176,-0.227,-0.922
772,-0.008,0.031,-1.078
773,-0.027,0.027,-1.137
774,-0.199,0.070,-1.121
775,-0.164,-0.070,-0.891
776,0.137,0.230,-0.840
777,-0.020,-0.035,-0.957
778,-0.125,-0.078,-1.133
779,0.176,0.109,-1.047
780,0.160,0.156,-0.910
781,-0.328,-0.133,-0.891
782,-0.105,-0.340,-0.996
783,0.168,0.137,-1.148
784,-0.121,-0.098,-1.074
785,-0.238,0.250,-1.016
786,-0.207,-0.008,-0.891
787,-0.027,0.012,-0.977
788,0.121,-0.066,-1.000
789,0.141,0.215,-1.043
790,-0.180,-0.012,-1.020
791,-0.027,0.066,-1.016
792,0.227,0.090,-1.109
793,-0.043,-0.211,-1.105
794,-0.207,-0.039,-1.082
795,-0.066,0.059,-0.844
796,-0.211,0.105,-0.930
797,-0.098,-0.004,-1.012
798,0.078,0.223,-1.094
799,-0.004,0.000,-0.926
800,-0.090,0.121,-0.879
801,-0.094,0.121,-0.883
802,0.062,0.078,-0.949
803,-0.133,-0.160,-1.055
804,0.121,0.004,-1.242
805,0.184,0.152,-1.129
806,-0.230,-0.082,-0.867
807,-0.250,-0.145,-0.824
808,0.152,0.145,-0.961
809,-0.109,-0.004,-1.113
810,-0.234,-0.121,-1.059
811,0.168,0.270,-0.961
812,0.102,0.137,-0.848
813,-0.344,-0.211,-0.977
814,0.086,-0.109,-1.105
815,0.355,0.309,-1.203
816,-0.055,-0.148,-1.090
817,-0.102,0.125,-0.891
818,-0.156,0.035,-0.953
819,-0.109,-0.094,-0.965
820,-0.250,-0.109,-0.980
821,-0.031,0.012,-1.070
822,-0.004,0.074,-1.035
823,0.055,0.039,-0.914
824,-0.059,0.039,-0.938
825,0.008,-0.031,-1.105
826,0.055,-0.129,-1.090
827,0.398,0.184,-1.004
828,0.102,0.109,-0.938
829,-0.418,-0.105,-1.059
830,-0.242,-0.117,-1.141
831,0.008,0.160,-1.059
832,-0.074,0.023,-0.867
833,-0.191,-0.090,-0.805
834,0.082,0.188,-0.961
835,-0.020,0.219,-1.141
836,-0.188,-0.168,-1.047
837,0.055,0.188,-0.977
838,0.367,-0.027,-0.922
839,-0.051,-0.016,-1.023
840,-0.324,-0.414,-1.105
841,-0.043,0.203,-1.203
842,0.004,0.211,-1.086
843,-0.109,-0.039,-0.797
844,-0.074,0.203,-0.820
845,0.055,-0.172,-0.875
