Sample,X,Y,Z
495,0.027,-0.055,-1.051
496,-0.199,-0.164,-1.066
497,-0.121,0.203,-1.125
498,-0.160,0.043,-1.082
499,-0.211,-0.043,-1.000
500,-0.027,0.074,-0.871
501,0.000,-0.031,-0.914
502,-0.008,0.102,-0.988
503,0.027,0.148,-1.074
504,0.094,0.133,-1.102
505,0.078,0.008,-1.055
506,0.066,-0.141,-0.938
507,-0.145,-0.242,-1.012
508,-0.141,0.027,-1.172
509,-0.121,0.043,-1.129
510,-0.184,0.305,-1.066
511,-0.262,-0.117,-0.875
512,-0.133,0.086,-0.828
513,0.090,-0.012,-0.953
514,0.031,0.277,-1.129
515,-0.105,0.098,-1.031
516,-0.062,0.055,-0.953
517,0.195,0.082,-0.906
518,0.062,-0.082,-0.988
519,-0.062,-0.090,-1.070
520,-0.055,0.164,-1.047
521,-0.117,0.168,-0.953
522,-0.188,0.004,-0.855
523,0.000,0.074,-0.891
524,-0.113,0.070,-1.031
525,-0.184,-0.027,-1.055
526,-0.117,0.184,-1.012
527,0.148,0.023,-0.906
528,-0.031,-0.051,-0.941
529,0.031,-0.172,-1.125
530,0.043,-0.109,-1.090
531,0.070,0.168,-1.215
532,-0.270,-0.121,-1.035
533,-0.105,-0.004,-0.980
534,0.012,0.070,-0.941
535,-0.375,-0.066,-1.008
536,-0.227,-0.074,-0.988
537,0.117,0.363,-1.039
538,0.066,-0.066,-0.945
539,-0.023,0.016,-0.996
540,0.180,-0.004,-1.035
541,-0.082,0.023,-1.102
542,-0.066,-0.086,-1.070
543,0.117,0.266,-1.055
544,-0.070,0.047,-0.891
545,-0.469,-0.098,-0.926
546,-0.027,0.203,-1.000
547,0.020,0.168,-0.949
548,-0.074,0.148,-0.992
549,-0.164,0.020,-0.910
550,0.098,0.078,-0.930
551,0.043,0.031,-1.027
552,-0.027,-0.109,-1.102
553,-0.047,-0.062,-1.086
554,0.121,0.203,-1.051
555,-0.199,-0.156,-0.980
556,-0.195,0.020,-0.953
557,-0.195,0.020,-0.953
558,-0.070,0.074,-0.992
559,-0.191,-0.051,-0.977
560,0.004,-0.020,-0.930
561,0.000,0.070,-0.938
562,-0.207,-0.098,-1.129
563,-0.082,-0.160,-1.109
564,0.312,0.223,-1.156
565,-0.059,-0.289,-0.965
566,-0.195,-0.133,-0.965
567,0.094,-0.117,-0.984
568,-0.168,0.137,-1.102
569,-0.289,-0.070,-1.117
570,-0.219,0.141,-1.012
571,0.035,0.016,-0.914
572,-0.148,-0.152,-0.824
573,0.012,0.137,-0.992
574,-0.086,0.059,-1.109
575,-0.008,0.078,-1.125
576,0.152,0.070,-0.988
577,0.023,-0.129,-0.902
578,-0.203,-0.195,-0.996
579,-0.062,-0.098,-1.062
580,0.043,0.344,-1.121
581,-0.297,0.078,-0.957
582,-0.195,-0.035,-0.879
583,0.180,0.094,-0.867
584,0.078,-0.078,-1.012
585,-0.176,0.070,-1.176
586,-0.051,0.109,-1.109
587,0.113,0.000,-0.957
588,0.012,-0.051,-0.938
589,0.035,-0.281,-0.949
590,-0.086,0.023,-1.113
591,-0.051,0.094,-1.039
592,-0.477,0.020,-0.961
593,-0.191,-0.051,-0.922
594,0.039,0.016,-0.918
595,-0.168,-0.055,-1.047
596,-0.348,-0.246,-1.129
597,0.086,0.336,-1.195
598,0.020,-0.074,-0.996
599,-0.047,-0.125,-0.941
600,0.090,-0.207,-0.918
601,0.234,-0.004,-0.977
602,-0.113,0.055,-1.086
603,-0.168,0.094,-1.039
604,-0.070,0.195,-0.941
605,0.109,-0.047,-0.824
606,-0.059,-0.020,-0.891
607,-0.242,-0.164,-1.020
608,-0.203,0.098,-1.113
609,-0.059,0.070,-1.129
610,-0.008,0.180,-1.070
611,-0.062,-0.324,-0.910
612,-0.117,-0.074,-0.992
613,0.035,-0.211,-1.035
614,0.051,0.262,-1.043
615,-0.281,0.008,-1.094
616,-0.168,-0.004,-0.973
617,0.391,0.070,-0.879
618,-0.152,0.035,-0.875
619,-0.309,-0.316,-0.961
620,0.117,0.207,-1.074
621,0.258,0.055,-1.109
622,-0.016,-0.152,-1.074
623,-0.141,0.004,-1.094
624,-0.320,-0.238,-1.008
625,-0.168,-0.188,-1.000
626,0.172,0.254,-1.004
627,-0.277,-0.066,-0.992
628,-0.184,-0.023,-0.977
629,0.191,0.234,-0.895
630,-0.055,0.016,-0.957
631,0.012,-0.195,-1.004
632,0.227,0.184,-1.098
633,0.105,-0.117,-1.070
634,-0.266,-0.055,-1.027
635,-0.152,-0.043,-1.035
636,-0.117,-0.035,-1.004
637,-0.316,0.039,-1.000
638,-0.242,-0.172,-0.898
639,-0.168,0.230,-1.004
640,-0.051,-0.125,-0.957
641,-0.070,0.082,-0.949
642,0.086,0.023,-1.016
643,0.023,-0.250,-0.973
644,0.082,0.184,-1.168
645,0.062,-0.211,-1.031
646,0.031,0.176,-1.016
647,-0.062,-0.176,-0.879
648,-0.184,-0.051,-0.879
649,-0.133,-0.074,-1.066
650,-0.082,0.059,-1.117
651,-0.109,0.074,-1.098
652,-0.328,-0.055,-0.977
653,-0.145,-0.086,-0.930
654,-0.027,-0.215,-0.902
655,0.109,0.027,-1.109
656,0.062,0.000,-1.152
657,-0.156,0.043,-1.066
658,-0.219,-0.121,-0.996
659,0.176,0.020,-0.934
660,0.176,-0.145,-0.863
661,-0.188,-0.039,-1.023
662,-0.070,-0.109,-1.074
663,0.164,0.406,-1.074
664,-0.035,-0.051,-1.004
