Sample,X,Y,Z
546,-0.312,-0.207,-1.141
547,0.168,0.195,-1.203
548,0.230,0.059,-1.094
549,-0.070,-0.180,-0.852
550,0.000,0.188,-0.957
551,0.051,-0.258,-0.969
552,-0.055,-0.020,-1.016
553,-0.012,-0.031,-0.949
554,-0.180,0.066,-0.953
555,-0.301,-0.219,-0.953
556,0.109,0.141,-1.094
557,0.223,0.238,-1.172
558,-0.152,-0.141,-1.121
559,-0.008,0.086,-1.008
560,0.191,0.273,-0.910
561,-0.355,-0.203,-1.035
562,-0.363,-0.285,-1.141
563,0.289,0.160,-1.020
564,0.051,0.148,-0.746
565,-0.484,-0.234,-0.746
566,0.016,0.160,-0.973
567,0.055,0.070,-1.168
568,-0.219,-0.133,-1.148
569,-0.004,0.066,-0.980
570,0.246,0.207,-0.957
571,0.031,-0.062,-1.051
572,-0.082,-0.152,-1.121
573,0.031,0.012,-1.121
574,0.000,-0.250,-0.980
575,0.094,0.180,-0.957
576,-0.121,-0.082,-1.008
577,-0.320,-0.121,-1.082
578,-0.188,-0.086,-1.023
579,0.012,0.219,-0.996
580,-0.145,0.105,-1.043
581,0.012,-0.164,-0.887
582,0.441,0.375,-0.922
583,-0.070,-0.066,-1.027
584,-0.496,-0.426,-1.129
585,0.266,0.059,-1.070
586,0.527,0.375,-0.910
587,-0.547,-0.426,-0.879
588,-0.180,-0.098,-1.090
589,0.355,0.234,-1.129
590,-0.262,-0.051,-1.062
591,-0.266,-0.051,-1.062
592,-0.246,-0.004,-0.875
593,0.258,0.457,-0.902
594,-0.059,-0.129,-0.926
595,-0.309,-0.305,-1.004
596,0.242,0.156,-1.074
597,0.082,0.000,-1.051
598,-0.168,-0.180,-0.965
599,0.211,0.152,-0.949
600,-0.004,0.039,-1.102
601,-0.586,-0.562,-1.133
602,-0.074,0.102,-1.188
603,0.305,0.336,-1.008
604,-0.387,-0.023,-0.938
605,-0.211,-0.055,-0.969
606,0.145,0.297,-1.004
607,-0.426,-0.191,-1.070
608,-0.273,-0.312,-1.008
609,0.633,0.320,-0.812
610,0.297,0.180,-0.828
611,-0.387,-0.312,-1.047
612,-0.133,-0.191,-1.141
613,0.160,0.098,-1.188
614,-0.047,-0.051,-1.012
615,0.078,0.152,-0.910
616,0.152,0.195,-0.973
617,-0.117,-0.035,-1.090
618,-0.129,-0.098,-1.059
619,-0.008,0.035,-0.887
620,0.195,0.004,-0.859
621,0.258,0.090,-0.895
622,-0.508,-0.094,-1.078
623,-0.660,-0.547,-1.199
624,0.301,0.270,-1.016
625,0.117,0.176,-0.941
626,-0.410,-0.102,-0.992
627,-0.090,0.059,-1.113
628,0.051,0.176,-1.137
629,-0.289,-0.242,-1.070
630,-0.004,0.008,-0.926
631,0.414,0.168,-0.871
632,0.074,-0.082,-0.883
633,-0.316,-0.117,-1.035
634,-0.004,-0.207,-1.062
635,0.398,0.188,-1.059
636,0.191,-0.062,-0.926
637,-0.129,0.098,-0.992
638,-0.133,-0.074,-1.148
639,0.004,0.043,-1.199
