Sample,X,Y,Z
315,0.074,-0.102,-0.883
316,-0.141,-0.047,-1.035
317,0.066,-0.137,-1.082
318,-0.145,-0.172,-1.043
319,-0.008,-0.141,-1.051
320,0.145,0.074,-1.086
321,-0.062,-0.020,-0.980
322,-0.418,-0.023,-1.090
323,-0.090,-0.074,-1.082
324,0.070,0.289,-1.031
325,-0.027,-0.023,-0.945
326,0.117,0.129,-0.848
327,0.191,0.074,-0.883
328,-0.230,-0.105,-1.035
329,-0.387,-0.254,-1.156
330,0.348,0.035,-1.000
331,0.055,0.188,-0.934
332,-0.543,-0.312,-1.051
333,-0.172,0.145,-1.160
334,0.148,0.125,-1.012
335,-0.137,0.125,-0.914
336,0.145,0.031,-0.762
337,0.203,0.164,-0.906
338,-0.109,-0.250,-1.086
339,0.016,-0.086,-1.109
340,0.062,-0.062,-1.102
341,0.008,-0.156,-1.137
342,0.113,0.125,-1.066
343,-0.031,0.035,-0.938
344,-0.270,0.117,-0.977
345,-0.129,-0.039,-1.020
346,-0.023,0.109,-1.066
347,0.184,0.113,-1.012
348,-0.043,0.012,-0.875
349,-0.070,-0.086,-0.875
350,0.074,-0.129,-1.000
351,0.031,0.027,-1.129
352,-0.062,-0.160,-1.094
353,0.113,0.191,-1.000
354,-0.207,0.074,-0.926
355,-0.645,-0.285,-1.074
356,-0.242,0.000,-1.176
357,0.191,0.043,-1.125
358,0.188,0.246,-0.961
359,0.031,0.121,-0.848
360,0.164,0.012,-0.848
361,0.027,-0.020,-0.977
362,-0.223,-0.223,-1.105
363,0.043,-0.238,-1.098
364,0.441,0.336,-1.012
365,-0.141,-0.027,-0.926
366,-0.371,-0.117,-0.941
367,0.152,0.211,-1.016
368,-0.039,-0.031,-1.086
369,-0.430,-0.449,-1.113
370,0.379,0.312,-1.004
371,0.074,0.090,-0.988
372,0.074,0.090,-0.988
373,-0.359,-0.270,-0.977
374,0.219,0.164,-1.035
375,0.004,0.129,-1.062
376,-0.562,-0.648,-0.977
377,0.316,0.391,-0.996
378,0.207,0.191,-0.934
379,-0.473,-0.203,-1.078
380,0.125,0.113,-1.105
381,0.465,0.199,-1.078
382,-0.258,-0.160,-1.016
383,-0.375,-0.188,-1.047
384,0.312,0.199,-1.008
385,-0.027,0.055,-0.879
386,-0.309,-0.039,-0.891
387,-0.082,-0.066,-0.891
388,0.211,0.148,-1.016
389,-0.086,-0.047,-0.992
390,-0.059,0.043,-1.090
391,0.172,0.086,-1.074
392,0.141,0.277,-1.129
393,-0.090,-0.176,-0.984
394,0.070,0.223,-0.910
395,-0.051,-0.023,-0.934
396,-0.355,-0.152,-1.012
397,0.043,-0.098,-0.965
398,0.082,0.227,-0.918
399,-0.449,-0.305,-1.039
400,-0.270,-0.168,-1.137
401,0.289,0.199,-1.145
402,0.047,-0.055,-1.055
403,-0.184,0.020,-1.070
404,0.125,0.059,-0.973
405,-0.117,0.016,-0.992
406,-0.094,-0.141,-1.023
407,0.309,0.113,-0.949
408,0.172,0.160,-0.906
409,-0.203,-0.148,-0.988
410,-0.059,-0.027,-1.051
411,-0.066,0.078,-1.043
412,-0.375,-0.301,-1.109
413,0.125,0.199,-1.035
414,0.191,0.320,-0.898
415,-0.363,-0.074,-0.957
416,-0.145,-0.012,-0.969
417,0.438,0.461,-1.012
418,-0.102,-0.105,-0.891
419,-0.199,-0.148,-0.965
420,0.152,0.047,-0.984
421,-0.191,-0.086,-1.062
422,-0.344,-0.438,-1.035
423,0.262,0.285,-1.062
424,-0.191,-0.176,-1.023
425,-0.367,-0.141,-1.145
426,0.051,0.160,-1.117
427,-0.008,0.133,-1.105
428,0.004,-0.043,-0.945
429,0.176,0.281,-0.891
430,0.000,-0.090,-0.914
431,-0.129,-0.266,-0.965
432,0.328,0.102,-1.066
433,-0.055,-0.070,-1.004
434,-0.184,-0.145,-1.031
435,0.047,0.172,-0.953
436,-0.055,-0.055,-1.078
437,-0.371,-0.035,-1.148
438,0.027,0.113,-1.109
439,0.094,0.254,-0.887
440,-0.277,-0.039,-0.840
441,0.094,0.027,-0.844
442,0.043,0.191,-1.066
443,-0.520,-0.500,-1.145
444,0.035,-0.035,-1.016
445,0.367,0.395,-0.988
446,-0.398,-0.305,-0.961
