Sample,X,Y,Z
365,-0.121,-0.051,-0.832
366,0.207,-0.043,-0.898
367,0.094,-0.148,-0.988
368,-0.242,0.070,-1.320
369,-0.078,-0.086,-1.172
370,0.152,0.430,-0.961
371,0.098,-0.285,-0.656
372,0.098,-0.285,-0.656
373,-0.074,-0.094,-0.879
374,-0.156,-0.223,-1.102
375,-0.156,0.199,-1.316
376,-0.055,0.129,-1.055
377,-0.090,0.246,-0.809
378,-0.191,-0.234,-0.871
379,0.000,-0.109,-0.973
380,-0.059,0.027,-1.180
381,-0.113,0.074,-1.238
382,-0.059,0.031,-0.953
383,0.145,0.262,-0.855
384,-0.027,-0.168,-0.945
385,-0.090,-0.215,-1.078
386,0.176,0.246,-1.070
387,-0.094,-0.043,-0.914
388,-0.395,0.070,-0.906
389,-0.031,-0.031,-0.973
390,0.023,0.168,-1.141
391,-0.441,-0.305,-1.047
392,-0.094,0.035,-0.938
393,0.156,0.168,-0.902
394,-0.027,-0.230,-1.020
395,0.047,-0.117,-1.273
396,0.422,-0.004,-1.207
397,0.020,0.168,-1.055
398,-0.262,-0.250,-0.762
399,-0.152,0.062,-0.887
400,0.066,-0.180,-1.039
401,-0.031,-0.043,-1.148
402,-0.035,0.188,-1.020
403,-0.070,0.035,-0.789
404,-0.254,0.109,-0.891
405,0.035,-0.391,-0.895
406,0.066,0.070,-1.324
407,-0.004,-0.305,-1.312
408,-0.098,0.254,-1.242
409,0.281,0.094,-0.648
410,-0.336,0.070,-0.684
411,-0.219,-0.434,-0.461
412,0.266,0.223,-1.199
413,0.145,0.281,-1.242
414,-0.168,0.129,-0.945
415,-0.168,0.020,-0.758
416,-0.031,-0.172,-0.875
417,-0.141,-0.336,-1.219
418,0.035,-0.211,-1.375
419,0.133,0.395,-1.172
420,-0.207,0.227,-0.793
421,-0.492,-0.176,-0.746
422,0.020,-0.105,-0.871
423,0.145,-0.188,-1.141
424,0.074,-0.066,-1.172
425,0.227,0.352,-0.926
426,0.090,0.316,-0.961
427,-0.227,-0.273,-0.973
428,0.223,-0.250,-1.035
429,0.250,-0.160,-1.105
430,-0.059,-0.066,-1.176
431,-0.129,0.102,-1.027
432,-0.117,0.320,-0.973
433,-0.285,-0.172,-0.922
434,-0.152,-0.207,-0.918
